user,stars,comment,info
h*****9,3,"Nghe tạm được, gọi là có âm thanh, tai nghe giá rẻ nên mình cũng không đòi hỏi gì, đánh giá để nhận xu",2024-03-05 05:39 | Phân loại hàng: MẦU TRẮNG
vokhanhvan2000,3,"Nghe rõ nhưng mà cái tai nghe to, đeo tai đau lắm, nghe tầm 15' phải gỡ ra 1 lần",2024-05-17 21:45 | Phân loại hàng: MẦU TRẮNG
q*****2,3,"Hmmm tai nghe này ok, thu âm được nma t thắc mắc là lâu lâu cứ có cái tiếng tạch tạch dù không nghe gì nha, làm hơi hoang mang xíu không biết bị sao",2024-03-10 14:58 | Phân loại hàng: MẦU TRẮNG
t*****9,3,"Sản phẩm k giống mô tả, nút volum tăng giảm k hoạt động, phải chỉnh bằng nút dt.",2024-02-22 19:28 | Phân loại hàng: MẦU ĐEN
q*****3,3,rẻ nên hong trông đợi gì nhiều nhưng mà hàng mới mà chỉ nghe được 1 bên tai🤧,2024-05-09 11:22 | Phân loại hàng: MẦU TRẮNG
,3,Nghe đau tai. Tạm được,2024-01-20 23:51 | Phân loại hàng: MẦU ĐEN
ngophuongnam1435,3,"Dây khá là mỏng, rất dễ đứt",2025-07-20 12:36 | Phân loại hàng: MẦU TRẮNG
haohao060496,3,"Giao hàng bể hộp, dây ko êm lắm ạ",2023-08-08 10:20 | Phân loại hàng: MẦU ĐEN
trngvnhct,3,Tai nghe to ko vừa đc tai :(((,2024-06-12 12:40 | Phân loại hàng: MẦU TRẮNG
thuyminh9696,3,Lúc nghe đc lúc k bập bõm,2024-11-15 09:48 | Phân loại hàng: MẦU TRẮNG
docong2017,3,Quấn gập dây. Nguy cơ hỏng yai nghe cao,2024-06-25 09:10 | Phân loại hàng: MẦU ĐEN
cungnguyenhuy,3,Tai nghe to quá.nhét tai không vừa,2023-09-09 09:28 | Phân loại hàng: MẦU TRẮNG
nhii2k2,3,Dây mỏng như giấy nghe đc,2025-11-15 11:10 | Phân loại hàng: MẦU TRẮNG
h*****u,3,Đeo bị đau tai do lỗ tai nghe to,2024-12-06 13:29 | Phân loại hàng: MẦU TRẮNG
t*****3,3,một bên tai ko nghe đc,2024-05-02 13:35 | Phân loại hàng: MẦU TRẮNG
n*****4,3,Dùng được vài lần là đã gặp trục trặc rồi tiền nào của ấy nha các bạn,2024-03-31 13:40 | Phân loại hàng: MẦU TRẮNG
namhuong94,3,"Shop bọc hàng hơi chán, nên vận chuyện bóp méo hết trơn may miếng cường lực còn nguyên do nó nhỏ. Tai nghe quấn kiểu trong hộp mở ra bẹp dí hiu",2025-09-27 22:36 | Phân loại hàng: MẦU TRẮNG
n*****4,3,"Shop giao hàng nhanh nhưng mà đóng gói hàng khá là ọt ẹt, bọc hàng trong đúng một cái túi giấy, vừa khui hàng ra mà mình phải bất ngờ luôn cái gì mà bẩn thế không biết, đất các dính đầy hộp, dính lên cả một góc hộp đựng tai nghe. Do mua rẻ có mã giảm tầm 20k thoi nên shop mới như vậy hả. Dây hơi mỏng lúc lấy dây ra đúng kiểu dây bị gấp sợ bị đứt bên trong nhưng mà may mắn là nghe nhạc đồ vẫn ổn.",2025-12-16 16:00 | Phân loại hàng: MẦU TRẮNG
trangthubui1212,3,"Đóng gói sơ sài lắm, cái kính mát 10k còn gói cẩn thẩn hơn, tai nghe trông cũ và có nhiều vết xước, cả hộp và cái tai nghe. Đánh giá không cao",2025-10-15 11:54 | Phân loại hàng: MẦU ĐEN
jenaaa_142,3,,2025-12-26 11:32 | Phân loại hàng: MẦU ĐEN
thoitrang456,3,"Tai nghe bị to. Đeo đau tai và rớt hoài. Ko vừa tai, âm thanh thì ko hay",2025-12-08 11:36 | Phân loại hàng: MẦU TRẮNG
t*****9,3,"Rất không đánh giá cao cách gói hàng của shop Dây nghe mỏng, có vẻ dễ đứt",2025-09-07 22:37 | Phân loại hàng: MẦU TRẮNG
gocnhaan,3,"Vừa bóc, dù đóng gói ko thấy có vấn đề gì? Mà trong hộp lại nứt thế này",2025-05-12 23:04 | Phân loại hàng: MẦU TRẮNG
t*****n,3,Sản phẩm xứng đáng với giá tiền. Nhưng mình sẽ ko mua lại vì dây tai nghe thấy rất mỏng manh sợ bị đứt và dễ bị rối khó gỡ. Mn có thể mua để trải nghiệm.,2025-04-16 03:59 | Phân loại hàng: MẦU TRẮNG
k*****4,3,"may là mua 2 cái chứ mua 1 cái không biết lấy gì dùng luôn, shop gói hàng ẩu quá",2025-04-14 17:04 | Phân loại hàng: MẦU TRẮNG
hamynhm,3,"Tai nghe kiểu j cắm lúc được , lúc không. Thử mấy máy rồi đều bị như vậy. Nói chung sản phẩm chán nha. Mua về xong vứt xó vì tai nghe chập chà, chập chờn. Đúng 1 từ thôi dùng siêu chán",2025-03-03 00:14 | Phân loại hàng: MẦU TRẮNG
n*****7,3,"Tai nghe giá rẻ nên cũng không đòi hỏi nhiều, nhưng mà tai nghe bị rè, lỗi, lúc nghe đc, lúc không",2025-02-25 17:43 | Phân loại hàng: MẦU TRẮNG
l*****g,3,"Hình ảnh mang tính tính chất nhận xu. Shop giao hàng tạm. Có thể cân nhắc, mong shop gói kĩ hơn Có thể cân nhắc mua",2024-12-25 10:57 | Phân loại hàng: MẦU TRẮNG
m*****0,3,Tiền nào của nấy thôi mọi người. Vừa lấy hàng test luôn thấy không dùng được nút điều chỉnh tiếng. Giá rẻ nên cũng không buồn đổi,2024-11-27 07:38 | Phân loại hàng: MẦU TRẮNG
h*****3,3,tai nghe beat bình thường  đeo lâu chút là thấy đau tai giá cũng nhỉnh chút nên thấy bình thường,2024-12-12 12:02 | Phân loại hàng: MẦU TRẮNG
nguyendsp206,3,"Ngoại hình nhìn cũng đẹp, nhưng mà chất lượng âm thanh thì không ưng. Với giá 60k này thì mấy quán phụ kiện bán có khi nghe chất hơn cái này. Không có bass luôn. Nói chung là không phải tiền nào của nấy",2024-09-11 18:34 | Phân loại hàng: MẦU TRẮNG
thlanh380,3,"Lúc nhận hàng thì cái hộp đựng bằng nhựa cứng nó bị nứt 1 đường nhưng tai nghe không sao, nghe cx đc",2024-11-21 21:49 | Phân loại hàng: MẦU TRẮNG
mimosstwth,3,"Tai nghe ổn, ship nhanh vải cả chưởng, hmmm Âm thanh với giá này là ok lắm rồi Dùng đến hôm nay là 1 bên mất âm rồi :))) Không hiểu sao",2024-06-14 09:11 | Phân loại hàng: MẦU TRẮNG
ne8lre0xco,3,bthg,2025-05-10 13:02 | Phân loại hàng: MẦU TRẮNG
ainguyen809,3,Beat k êm lắm,2025-04-11 13:45 | Phân loại hàng: MẦU TRẮNG
honghoanglong,3,Bt,2025-10-15 16:13 | Phân loại hàng: MẦU ĐEN
iamsonn,3,Bên to bên nhỏ,2023-11-30 15:44 | Phân loại hàng: MẦU TRẮNG
minmin275,3,Tiếng ko được hay,2024-04-02 20:35 | Phân loại hàng: MẦU TRẮNG
v*****4,3,Vỡ vỏ trầy xước,2025-01-03 18:46 | Phân loại hàng: MẦU ĐEN
lathang74,3,nghe tạm được,2024-11-26 15:38 | Phân loại hàng: MẦU ĐEN
kemsuculu,3,Tai nghe tậm tịt,2024-11-15 15:16 | Phân loại hàng: MẦU TRẮNG
l*****5,3,Rất ổn nha 👍,2025-05-23 19:31 | Phân loại hàng: MẦU TRẮNG
nhk.ng,3,Ok,2025-01-06 20:16 | Phân loại hàng: MẦU TRẮNG
nhungdo2808,3,Ok,2024-10-15 16:30 | Phân loại hàng: MẦU TRẮNG
thucpham.vitay,3,Mic yếu lấm,2025-01-18 15:15 | Phân loại hàng: MẦU TRẮNG
cuongkate,3,Nghe rồ.,2023-12-04 08:18 | Phân loại hàng: MẦU TRẮNG
kentrn799,3,Nghe dc 1 bên,2024-11-20 23:18 | Phân loại hàng: MẦU ĐEN
congcong0902,3,Không thấy có Mic,2024-05-22 19:13 | Phân loại hàng: MẦU ĐEN
ckipkunoy,3,vỡ hộp,2025-10-15 11:39 | Phân loại hàng: MẦU TRẮNG
